ticker,entry_date,horizon,status,sentiment_score,sentiment_bucket,pnl_pct,sizing_multiplier,adjusted_pnl,is_win
HINDUNILVR.NS,2026-03-23,BTST_1d,EXPIRED_WIN,41,YELLOW_ALERT,1.45,0.85,1.2325,True
TATACONSUM.NS,2026-03-23,BTST_1d,EXPIRED_WIN,41,YELLOW_ALERT,1.5,0.85,1.275,True
KPITTECH.NS,2026-03-23,BTST_1d,WON,41,YELLOW_ALERT,3.75,0.85,3.1875,True
JIOFIN.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-0.99,0.85,-0.8415,False
PIDILITIND.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-0.43,0.85,-0.3655,False
BANKINDIA.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-0.53,0.85,-0.4505,False
BATAINDIA.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-2.04,0.85,-1.734,False
GILLETTE.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-0.95,0.85,-0.8075,False
JSWENERGY.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-1.41,0.85,-1.1985,False
PGHH.NS,2026-02-26,BTST_1d,EXPIRED_LOSS,60,YELLOW_ALERT,-0.86,0.85,-0.731,False
INTELLECT.NS,2026-02-26,BTST_1d,EXPIRED_WIN,60,YELLOW_ALERT,1.08,0.85,0.918,True
METROBRAND.NS,2026-02-26,BTST_1d,EXPIRED_WIN,60,YELLOW_ALERT,1.7,0.85,1.445,True
TATATECH.NS,2026-02-26,BTST_1d,EXPIRED_WIN,60,YELLOW_ALERT,0.12,0.85,0.102,True
UPL.NS,2026-02-26,BTST_1d,EXPIRED_WIN,60,YELLOW_ALERT,1.66,0.85,1.411,True
VOLTAS.NS,2026-02-26,BTST_1d,EXPIRED_WIN,60,YELLOW_ALERT,1.7,0.85,1.445,True
BAJFINANCE.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.18,0.85,-1.853,False
BAJFINANCE.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-2.49,0.85,-2.1165,False
AMBUJACEM.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.16,0.85,-1.836,False
AMBUJACEM.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-2.47,0.85,-2.0995,False
IRCTC.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.5,0.85,-2.125,False
IRCTC.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-3.1,0.85,-2.635,False
IRCTC.NS,2026-02-26,Swing_5d,LOST,60,YELLOW_ALERT,-3.87,0.85,-3.2895,False
IRCTC.NS,2026-02-26,Swing_10d,LOST,60,YELLOW_ALERT,-4.65,0.85,-3.9525,False
LICI.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.01,0.85,-1.7085,False
LICI.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-2.29,0.85,-1.9465,False
LICI.NS,2026-02-26,Swing_5d,LOST,60,YELLOW_ALERT,-2.86,0.85,-2.431,False
LICI.NS,2026-02-26,Swing_10d,LOST,60,YELLOW_ALERT,-3.44,0.85,-2.924,False
JUBLFOOD.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.5,0.85,-2.125,False
ABFRL.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.5,0.85,-2.125,False
ABFRL.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-3.5,0.85,-2.975,False
EMAMILTD.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.15,0.85,-1.8275,False
EMAMILTD.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-2.46,0.85,-2.091,False
EMAMILTD.NS,2026-02-26,Swing_5d,LOST,60,YELLOW_ALERT,-3.07,0.85,-2.6095,False
MARICO.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-1.76,0.85,-1.496,False
MARICO.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-2.01,0.85,-1.7085,False
MARICO.NS,2026-02-26,Swing_5d,LOST,60,YELLOW_ALERT,-2.51,0.85,-2.1335,False
SYNGENE.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.5,0.85,-2.125,False
SYNGENE.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-3.11,0.85,-2.6435,False
SYNGENE.NS,2026-02-26,Swing_5d,LOST,60,YELLOW_ALERT,-3.88,0.85,-3.298,False
TATAELXSI.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-2.5,0.85,-2.125,False
TATAELXSI.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-3.5,0.85,-2.975,False
YESBANK.NS,2026-02-26,BTST_1d,LOST,60,YELLOW_ALERT,-1.71,0.85,-1.4535,False
YESBANK.NS,2026-02-26,Swing_3d,LOST,60,YELLOW_ALERT,-1.94,0.85,-1.649,False
BOSCHLTD.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.86,0.7,-0.602,False
INDIGO.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.44,0.7,-0.308,False
COFORGE.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.55,0.7,-0.385,False
COROMANDEL.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.13,0.7,-0.091,False
CROMPTON.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.59,0.7,-0.413,False
CUB.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.6,0.7,-0.42,False
WHIRLPOOL.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.14,0.7,-0.098,False
SUNTECK.NS,2026-02-25,BTST_1d,EXPIRED_LOSS,74,RED_ALERT,-0.27,0.7,-0.189,False
TCS.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.37,0.7,0.259,True
HCLTECH.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.79,0.7,0.553,True
HDFCLIFE.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.49,0.7,0.343,True
LUPIN.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,1.75,0.7,1.225,True
MAXHEALTH.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,1.52,0.7,1.064,True
NAUKRI.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.95,0.7,0.665,True
PIDILITIND.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.1,0.7,0.07,True
SRF.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,1.32,0.7,0.924,True
CESC.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.64,0.7,0.448,True
IIFL.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.74,0.7,0.518,True
KPITTECH.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.8,0.7,0.56,True
MPHASIS.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.92,0.7,0.644,True
PERSISTENT.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,1.51,0.7,1.057,True
RAIN.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,2.93,0.7,2.051,True
STARHEALTH.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,1.58,0.7,1.106,True
TATACHEM.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,1.15,0.7,0.805,True
TATAELXSI.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.86,0.7,0.602,True
TATATECH.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.77,0.7,0.539,True
UPL.NS,2026-02-25,BTST_1d,EXPIRED_WIN,74,RED_ALERT,0.85,0.7,0.595,True
CDSL.NS,2026-02-25,BTST_1d,LOST,74,RED_ALERT,-2.5,0.7,-1.75,False
CDSL.NS,2026-02-25,Swing_3d,LOST,74,RED_ALERT,-3.5,0.7,-2.45,False
CDSL.NS,2026-02-25,Swing_10d,LOST,74,RED_ALERT,-5.0,0.7,-3.5,False
COFORGE.NS,2026-02-25,Swing_3d,LOST,74,RED_ALERT,-3.5,0.7,-2.45,False
COROMANDEL.NS,2026-02-25,Swing_3d,LOST,74,RED_ALERT,-2.88,0.7,-2.016,False
COROMANDEL.NS,2026-02-25,Swing_5d,LOST,74,RED_ALERT,-3.6,0.7,-2.52,False
CROMPTON.NS,2026-02-25,Swing_3d,LOST,74,RED_ALERT,-3.5,0.7,-2.45,False
CUB.NS,2026-02-25,Swing_3d,LOST,74,RED_ALERT,-3.5,0.7,-2.45,False
ALKEM.NS,2026-02-25,BTST_1d,WON,74,RED_ALERT,3.75,0.7,2.625,True
TATACONSUM.NS,2026-02-24,BTST_1d,EXPIRED_LOSS,65,YELLOW_ALERT,-0.66,0.85,-0.561,False
HINDUNILVR.NS,2026-02-24,BTST_1d,EXPIRED_WIN,65,YELLOW_ALERT,0.65,0.85,0.5525,True
NESTLEIND.NS,2026-02-24,BTST_1d,EXPIRED_WIN,65,YELLOW_ALERT,0.17,0.85,0.1445,True
JSWSTEEL.NS,2026-02-24,BTST_1d,EXPIRED_WIN,65,YELLOW_ALERT,1.52,0.85,1.292,True
TATACONSUM.NS,2026-02-24,Swing_3d,LOST,65,YELLOW_ALERT,-2.05,0.85,-1.7425,False
PERSISTENT.NS,2026-02-24,BTST_1d,WON,65,YELLOW_ALERT,3.75,0.85,3.1875,True
